tract,trans_totals,estimate,moe,geometry
6,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,wfh - native hawaiian/other pacific,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,total - some other race,34,55,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - some other race,34,55,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - carpooled some other race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,public transportation - some other race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,walked - some other race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,taxi or other means - some other race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,wfh - some other race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,total - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - carpooled mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,public transportation - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,walked - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,taxi or other means - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,wfh - mixed race,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,total - white - not hispanic,2259,330,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - white - not hispanic,1964,350,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - carpooled white - not hispanic,195,97,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,public transportation - white - not hispanic,51,46,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,walked - white - not hispanic,49,37,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,taxi or other means - white - not hispanic,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,wfh - white - not hispanic,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,total - hispanic/latino,51,61,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - hispanic/latino,51,61,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,car/van/truck - carpooled hispanic/latino,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,public transportation - hispanic/latino,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,walked - hispanic/latino,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,taxi or other means - hispanic/latino,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
6,wfh - hispanic/latino,0,12,"list(list(c(-78.823855, -78.823822, -78.823798, -78.823796, -78.823732, -78.82045, -78.814977, -78.814991, -78.815027, -78.812347, -78.812399, -78.812413, -78.812504, -78.812546, -78.82391, -78.823855, 42.834816, 42.837235, 42.839669, 42.840073, 42.844515, 42.843645, 42.843583, 42.842771, 42.841033, 42.840989, 42.838125, 42.837235, 42.834648, 42.832004, 42.832042, 42.834816)))"
19,total - white,1433,273,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - white,1176,235,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - carpooled white,112,68,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,public transportation - white,53,39,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,walked - white,35,44,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,taxi or other means - white,27,44,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,wfh - white,30,26,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,total - black,58,58,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - black,58,58,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - carpooled black,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,public transportation - black,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,walked - black,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,taxi or other means - black,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,wfh - black,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,total - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - carpooled american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,public transportation - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,walked - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,taxi or other means - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,wfh - american indian/alaska native,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,total - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - carpooled asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,public transportation - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,walked - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,taxi or other means - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,wfh - asian,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,total - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,car/van/truck - carpooled native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
19,wfh - native hawaiian/other pacific,0,12,"list(list(c(-78.81998, -78.809594, -78.808645, -78.804918, -78.804151, -78.799904, -78.799602, -78.80008, -78.802171, -78.809528, -78.810345, -78.818181, -78.821972, -78.81998, 42.872059, 42.871892, 42.871877, 42.871827, 42.871817, 42.871731, 42.867313, 42.864844, 42.86497, 42.864305, 42.86372, 42.867749, 42.869243, 42.872059)))"
