tract,trans_totals,estimate,moe,geometry
170,taxi or other means - black,30,56,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - black,32,43,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,taxi or other means - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - american indian/alaska native,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,taxi or other means - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - asian,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - native hawaiian/other pacific,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,taxi or other means - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - some other race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - mixed race,53,29,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - mixed race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled mixed race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - mixed race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - mixed race,53,29,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,taxi or other means - mixed race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,wfh - mixed race,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,total - white - not hispanic,48,87,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - white - not hispanic,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,car/van/truck - carpooled white - not hispanic,0,12,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,public transportation - white - not hispanic,26,46,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
170,walked - white - not hispanic,1,3,"list(list(c(-78.842694, -78.839329, -78.837623, -78.834204, -78.831919, -78.829155, -78.826741, -78.82426, -78.822864, -78.821027, -78.816996, -78.818301, -78.821889, -78.823746, -78.824288, -78.82441, -78.826539, -78.82913, -78.832657, -78.833623, -78.83411, -78.839373, -78.841079, -78.843486, -78.842694, 42.923605, 42.92631, 42.927471, 42.929054, 42.929644, 42.929889, 42.929892, 42.929888, 42.929887, 42.930034, 42.922631, 42.922621, 42.922596, 42.922585, 42.922581, 42.922571, 42.922377, 42.922155, 
42.921872, 42.921791, 42.921756, 42.921857, 42.92188, 42.921935, 42.923605)))"
